signal,threshold_p95,start_time,end_time,duration_hours,peak_value,fault_rate_percent
4608927500_kvar_hour,0.0,2022-01-26 08:00:00,2022-01-26 08:00:00,1,25.92588,100.0
4608927500_kvar_hour,0.0,2022-01-27 06:00:00,2022-01-27 06:00:00,1,0.14980634,100.0
4608927500_kvar_hour,0.0,2022-01-27 11:00:00,2022-01-27 11:00:00,1,0.86472833,100.0
238045_ws_temp,0.0,2022-01-27 19:00:00,2022-01-27 19:00:00,1,0.17745376,100.0
238045_ws_temp,0.0,2022-01-28 19:00:00,2022-01-28 19:00:00,1,0.06413135,100.0
238045_ws_temp,0.0,2022-01-29 05:00:00,2022-01-29 05:00:00,1,0.45907733,100.0
238045_ws_temp,0.0,2022-01-29 11:00:00,2022-01-29 11:00:00,1,0.3637291,100.0
4700008966_kW,0.028974043199999994,2022-01-29 17:00:00,2022-01-29 17:00:00,1,0.08359753,100.0
4700008966_power_hour,0.028974043199999994,2022-01-29 17:00:00,2022-01-29 17:00:00,1,0.08359753,100.0
238045_ws_temp,0.0,2022-01-29 23:00:00,2022-01-29 23:00:00,1,0.2734936,100.0
238045_ws_temp,0.0,2022-01-30 21:00:00,2022-01-30 21:00:00,1,0.06572343,100.0
4700008966_kW,0.028974043199999994,2022-02-04 19:00:00,2022-02-04 19:00:00,1,0.03486011,0.0
4700008966_power_hour,0.028974043199999994,2022-02-04 19:00:00,2022-02-04 19:00:00,1,0.03486011,0.0
4700008966_kW,0.028974043199999994,2022-02-04 21:00:00,2022-02-04 21:00:00,1,0.06143164,0.0
4700008966_power_hour,0.028974043199999994,2022-02-04 21:00:00,2022-02-04 21:00:00,1,0.06143164,0.0
4608927500_kvar_hour,0.0,2022-02-05 11:00:00,2022-02-05 11:00:00,1,0.059013598,0.0
238045_ws_temp,0.0,2022-02-07 04:00:00,2022-02-07 04:00:00,1,11.99279,0.0
4700008966_kW,0.028974043199999994,2022-02-07 09:00:00,2022-02-07 09:00:00,1,0.05158403,0.0
4700008966_power_hour,0.028974043199999994,2022-02-07 09:00:00,2022-02-07 09:00:00,1,0.05158403,0.0
4408411600_kW,0.0,2022-02-07 09:00:00,2022-02-07 09:00:00,1,1.5733845,0.0
temp_site1_anomaly_score,47.88,2022-02-08 12:00:00,2022-02-08 12:00:00,1,48.32,100.0
temp_site1_anomaly_score,47.88,2022-02-08 14:00:00,2022-02-08 14:00:00,1,48.43,100.0
4408411600_kW,0.0,2022-02-08 16:00:00,2022-02-08 16:00:00,1,0.04904692,100.0
4608927500_kvar_hour,0.0,2022-02-10 17:00:00,2022-02-10 17:00:00,1,1.1104517,100.0
4608927500_kvar_hour,0.0,2022-02-11 00:00:00,2022-02-11 00:00:00,1,1.7228734,100.0
4408411600_power_hour,0.22959332949999978,2022-02-11 22:00:00,2022-02-11 22:00:00,1,1.7883543,100.0
4408411600_kW,0.0,2022-02-11 23:00:00,2022-02-11 23:00:00,1,0.94204164,100.0
4700008966_kW,0.028974043199999994,2022-02-14 21:00:00,2022-02-14 21:00:00,1,10.630071,100.0
4700008966_power_hour,0.028974043199999994,2022-02-14 21:00:00,2022-02-14 21:00:00,1,10.630071,100.0
4700008966_kW,0.028974043199999994,2022-02-17 21:00:00,2022-02-17 21:00:00,1,0.106088854,0.0
4700008966_power_hour,0.028974043199999994,2022-02-17 21:00:00,2022-02-17 21:00:00,1,0.106088854,0.0
238045_ws_temp,0.0,2022-02-18 21:00:00,2022-02-18 21:00:00,1,0.4832366,0.0
4608927500_kvar_hour,0.0,2022-02-19 09:00:00,2022-02-19 09:00:00,1,0.0576287,0.0
238045_ws_temp,0.0,2022-02-20 18:00:00,2022-02-20 18:00:00,1,0.12081089,0.0
4408411600_kW,0.0,2022-03-04 14:00:00,2022-03-04 14:00:00,1,18.04775,0.0
4408411600_kW,0.0,2022-03-04 18:00:00,2022-03-04 18:00:00,1,1.321409,0.0
4700008966_kW,0.028974043199999994,2022-03-04 19:00:00,2022-03-04 19:00:00,1,0.05084443,0.0
4700008966_power_hour,0.028974043199999994,2022-03-04 19:00:00,2022-03-04 19:00:00,1,0.05084443,0.0
4700008966_kW,0.028974043199999994,2022-03-07 16:00:00,2022-03-07 16:00:00,1,0.03916665,0.0
4700008966_power_hour,0.028974043199999994,2022-03-07 16:00:00,2022-03-07 16:00:00,1,0.03916665,0.0
4408411600_kW,0.0,2022-03-10 14:00:00,2022-03-10 14:00:00,1,0.21100286,100.0
4408411600_kW,0.0,2022-03-10 17:00:00,2022-03-10 17:00:00,1,0.098077156,100.0
4408411600_kW,0.0,2022-03-10 20:00:00,2022-03-10 20:00:00,1,0.22429512,100.0
4700008966_kW,0.028974043199999994,2022-03-11 05:00:00,2022-03-11 05:00:00,1,0.16432264,100.0
4700008966_power_hour,0.028974043199999994,2022-03-11 05:00:00,2022-03-11 05:00:00,1,0.16432264,100.0
4408411600_kW,0.0,2022-03-11 18:00:00,2022-03-11 18:00:00,1,0.5138724,100.0
temp_site1_anomaly_score,47.88,2022-03-13 04:00:00,2022-03-13 04:00:00,1,51.08,100.0
238045_ws_temp,0.0,2022-03-14 18:00:00,2022-03-14 18:00:00,1,0.2920395,100.0
4608927500_kvar_hour,0.0,2022-03-16 11:00:00,2022-03-16 11:00:00,1,0.1853667,100.0
238045_ws_temp,0.0,2022-03-17 15:00:00,2022-03-17 15:00:00,1,0.20694718,0.0
238045_ws_temp,0.0,2022-03-17 19:00:00,2022-03-17 19:00:00,1,0.09468931,0.0
238045_ws_temp,0.0,2022-03-22 17:00:00,2022-03-22 17:00:00,1,0.9250166,0.0
238045_ws_temp,0.0,2022-03-26 13:00:00,2022-03-26 13:00:00,1,0.1697013,0.0
4700008966_kW,0.028974043199999994,2022-03-27 19:00:00,2022-03-27 19:00:00,1,0.04747673,0.0
4700008966_power_hour,0.028974043199999994,2022-03-27 19:00:00,2022-03-27 19:00:00,1,0.04747673,0.0
238045_ws_temp,0.0,2022-03-28 06:00:00,2022-03-28 06:00:00,1,0.48121634,0.0
4608927500_kvar_hour,0.0,2022-03-28 10:00:00,2022-03-28 10:00:00,1,62.517475,0.0
4608927500_kvar_hour,0.0,2022-03-30 06:00:00,2022-03-30 06:00:00,1,0.30411187,0.0
4608927500_kvar_hour,0.0,2022-03-31 10:00:00,2022-03-31 10:00:00,1,0.7566331,0.0
4700008966_kW,0.028974043199999994,2022-03-31 17:00:00,2022-03-31 17:00:00,1,0.06069907,0.0
4700008966_power_hour,0.028974043199999994,2022-03-31 17:00:00,2022-03-31 17:00:00,1,0.06069907,0.0
4700008966_kW,0.028974043199999994,2022-04-01 08:00:00,2022-04-01 08:00:00,1,0.3164836,100.0
4700008966_power_hour,0.028974043199999994,2022-04-01 08:00:00,2022-04-01 08:00:00,1,0.3164836,100.0
4700008966_kW,0.028974043199999994,2022-04-01 14:00:00,2022-04-01 14:00:00,1,65.89892,100.0
4700008966_power_hour,0.028974043199999994,2022-04-01 14:00:00,2022-04-01 14:00:00,1,65.89892,100.0
4608927500_kvar_hour,0.0,2022-04-02 09:00:00,2022-04-02 09:00:00,1,0.3669525,100.0
238045_ws_temp,0.0,2022-04-03 16:00:00,2022-04-03 16:00:00,1,0.5761087,100.0
4408411600_power_hour,0.22959332949999978,2022-04-05 04:00:00,2022-04-05 04:00:00,1,0.7654993,0.0
238045_ws_temp,0.0,2022-04-05 05:00:00,2022-04-05 05:00:00,1,0.7926902,0.0
4408411600_kW,0.0,2022-04-05 07:00:00,2022-04-05 07:00:00,1,1.293279,0.0
238045_ws_temp,0.0,2022-04-05 09:00:00,2022-04-05 09:00:00,1,0.3172816,0.0
4700008966_kW,0.028974043199999994,2022-04-05 10:00:00,2022-04-05 10:00:00,1,1.1177619,0.0
4700008966_power_hour,0.028974043199999994,2022-04-05 10:00:00,2022-04-05 10:00:00,1,1.1177619,0.0
4700008966_kW,0.028974043199999994,2022-04-05 13:00:00,2022-04-05 13:00:00,1,0.06408771,0.0
4700008966_power_hour,0.028974043199999994,2022-04-05 13:00:00,2022-04-05 13:00:00,1,0.06408771,0.0
4608927500_kvar_hour,0.0,2022-04-06 08:00:00,2022-04-06 08:00:00,1,0.06590422,100.0
4408411600_power_hour,0.22959332949999978,2022-04-06 11:00:00,2022-04-06 11:00:00,1,0.23146437,100.0
sfc_temp_site1_anomaly_score,47.41,2022-04-06 13:00:00,2022-04-06 13:00:00,1,52.37,100.0
4700008966_kW,0.028974043199999994,2022-04-07 09:00:00,2022-04-07 09:00:00,1,0.11631346,0.0
4700008966_power_hour,0.028974043199999994,2022-04-07 09:00:00,2022-04-07 09:00:00,1,0.11631346,0.0
4408411600_kW,0.0,2022-04-10 07:00:00,2022-04-10 07:00:00,1,0.21736005,100.0
4408411600_kW,0.0,2022-04-10 10:00:00,2022-04-10 10:00:00,1,0.57320404,100.0
4408411600_power_hour,0.22959332949999978,2022-04-10 17:00:00,2022-04-10 17:00:00,1,0.3892924,100.0
4408411600_kW,0.0,2022-04-10 18:00:00,2022-04-10 18:00:00,1,0.74505126,100.0
4408411600_power_hour,0.22959332949999978,2022-04-10 22:00:00,2022-04-10 22:00:00,1,0.40232277,100.0
4408411600_kW,0.0,2022-04-10 23:00:00,2022-04-10 23:00:00,1,0.14871138,100.0
4700008966_kW,0.028974043199999994,2022-04-11 22:00:00,2022-04-11 22:00:00,1,2.029001,100.0
4700008966_power_hour,0.028974043199999994,2022-04-11 22:00:00,2022-04-11 22:00:00,1,2.029001,100.0
4408411600_power_hour,0.22959332949999978,2022-04-11 23:00:00,2022-04-11 23:00:00,1,0.94998455,100.0
4408411600_power_hour,0.22959332949999978,2022-04-13 08:00:00,2022-04-13 08:00:00,1,0.58580935,100.0
4408411600_power_hour,0.22959332949999978,2022-04-13 15:00:00,2022-04-13 15:00:00,1,96.24378,100.0
4408411600_kW,0.0,2022-04-13 22:00:00,2022-04-13 22:00:00,1,0.14107473,100.0
4408411600_kW,0.0,2022-04-14 22:00:00,2022-04-14 22:00:00,1,0.2965594,100.0
238045_ws_temp,0.0,2022-04-15 18:00:00,2022-04-15 18:00:00,1,0.47734037,100.0
4408411600_kW,0.0,2022-04-16 17:00:00,2022-04-16 17:00:00,1,0.07317703,100.0
4608927500_kvar_hour,0.0,2022-04-19 07:00:00,2022-04-19 07:00:00,1,82.88344,100.0
4408411600_power_hour,0.22959332949999978,2022-04-19 15:00:00,2022-04-19 15:00:00,1,0.43405002,100.0
4608927500_kvar_hour,0.0,2022-04-20 14:00:00,2022-04-20 14:00:00,1,0.05709319,0.0
4608927500_kvar_hour,0.0,2022-04-21 07:00:00,2022-04-21 07:00:00,1,64.78375,0.0
4408411600_kW,0.0,2022-04-23 17:00:00,2022-04-23 17:00:00,1,0.09530466,0.0
4608927500_kvar_hour,0.0,2022-04-26 22:00:00,2022-04-26 22:00:00,1,0.06174952,0.0
4700008966_kW,0.028974043199999994,2022-04-27 00:00:00,2022-04-27 00:00:00,1,0.03319774,0.0
4700008966_power_hour,0.028974043199999994,2022-04-27 00:00:00,2022-04-27 00:00:00,1,0.03319774,0.0
4608927500_kvar_hour,0.0,2022-04-27 06:00:00,2022-04-27 06:00:00,1,0.25130197,0.0
4608927500_kvar_hour,0.0,2022-04-27 20:00:00,2022-04-27 20:00:00,1,0.090200156,0.0
4700008966_kW,0.028974043199999994,2022-04-29 13:00:00,2022-04-29 13:00:00,1,0.04475677,0.0
4700008966_power_hour,0.028974043199999994,2022-04-29 13:00:00,2022-04-29 13:00:00,1,0.04475677,0.0
4408411600_kW,0.0,2022-04-29 19:00:00,2022-04-29 19:00:00,1,0.13235313,0.0
4700008966_kW,0.028974043199999994,2022-04-30 20:00:00,2022-04-30 20:00:00,1,0.03308185,0.0
4700008966_power_hour,0.028974043199999994,2022-04-30 20:00:00,2022-04-30 20:00:00,1,0.03308185,0.0
238045_ws_temp,0.0,2022-05-02 06:00:00,2022-05-02 06:00:00,1,0.42530575,100.0
238045_ws_temp,0.0,2022-05-03 11:00:00,2022-05-03 11:00:00,1,1.1557858,100.0
238045_ws_temp,0.0,2022-05-03 17:00:00,2022-05-03 17:00:00,1,0.64659923,100.0
4700008966_kW,0.028974043199999994,2022-05-04 07:00:00,2022-05-04 07:00:00,1,0.03101282,100.0
4700008966_power_hour,0.028974043199999994,2022-05-04 07:00:00,2022-05-04 07:00:00,1,0.03101282,100.0
4408411600_kW,0.0,2022-05-04 11:00:00,2022-05-04 11:00:00,1,0.6704094,100.0
4408411600_kW,0.0,2022-05-04 13:00:00,2022-05-04 13:00:00,1,94.83913,100.0
4700008966_kW,0.028974043199999994,2022-05-05 04:00:00,2022-05-05 04:00:00,1,65.00534,0.0
4700008966_power_hour,0.028974043199999994,2022-05-05 04:00:00,2022-05-05 04:00:00,1,42.95474,0.0
4408411600_power_hour,0.22959332949999978,2022-05-06 11:00:00,2022-05-06 11:00:00,1,0.30334085,100.0
4408411600_kW,0.0,2022-05-08 13:00:00,2022-05-08 13:00:00,1,0.05699627,100.0
4408411600_power_hour,0.22959332949999978,2022-05-10 03:00:00,2022-05-10 03:00:00,1,1.1753539,100.0
238045_ws_temp,0.0,2022-05-10 08:00:00,2022-05-10 08:00:00,1,51.963333,100.0
4408411600_kW,0.0,2022-05-10 19:00:00,2022-05-10 19:00:00,1,1.338457,100.0
4408411600_power_hour,0.22959332949999978,2022-05-11 00:00:00,2022-05-11 00:00:00,1,3.8237128,100.0
4608927500_kvar_hour,0.0,2022-05-11 05:00:00,2022-05-11 05:00:00,1,3.4813762,100.0
4608927500_kvar_hour,0.0,2022-05-11 07:00:00,2022-05-11 07:00:00,1,2.8908844,100.0
4408411600_power_hour,0.22959332949999978,2022-05-11 10:00:00,2022-05-11 10:00:00,1,0.66592735,100.0
238045_ws_temp,0.0,2022-05-11 14:00:00,2022-05-11 14:00:00,1,19.165031,100.0
4408411600_power_hour,0.22959332949999978,2022-05-11 18:00:00,2022-05-11 18:00:00,1,0.47019315,100.0
4608927500_kvar_hour,0.0,2022-05-11 18:00:00,2022-05-11 18:00:00,1,0.8731969,100.0
238045_ws_temp,0.0,2022-05-11 22:00:00,2022-05-11 22:00:00,1,17.14463,100.0
4700008966_kW,0.028974043199999994,2022-05-12 23:00:00,2022-05-12 23:00:00,1,0.06624266,100.0
4700008966_power_hour,0.028974043199999994,2022-05-12 23:00:00,2022-05-12 23:00:00,1,0.06624266,100.0
4608927500_kvar_hour,0.0,2022-05-13 10:00:00,2022-05-13 10:00:00,1,32.47983,0.0
4700008966_kW,0.028974043199999994,2022-05-13 18:00:00,2022-05-13 18:00:00,1,0.046020966,0.0
4700008966_power_hour,0.028974043199999994,2022-05-13 18:00:00,2022-05-13 18:00:00,1,0.046020966,0.0
4700008966_kW,0.028974043199999994,2022-05-13 21:00:00,2022-05-13 21:00:00,1,0.03125972,0.0
4700008966_power_hour,0.028974043199999994,2022-05-13 21:00:00,2022-05-13 21:00:00,1,0.03125972,0.0
4408411600_power_hour,0.22959332949999978,2022-05-14 07:00:00,2022-05-14 07:00:00,1,0.53044957,0.0
238045_ws_temp,0.0,2022-05-14 07:00:00,2022-05-14 07:00:00,1,0.25800857,0.0
4700008966_kW,0.028974043199999994,2022-05-14 13:00:00,2022-05-14 13:00:00,1,10.89208,0.0
4700008966_power_hour,0.028974043199999994,2022-05-14 13:00:00,2022-05-14 13:00:00,1,11.21498,0.0
4408411600_power_hour,0.22959332949999978,2022-05-14 16:00:00,2022-05-14 16:00:00,1,11.90875,0.0
238045_ws_temp,0.0,2022-05-14 16:00:00,2022-05-14 16:00:00,1,1.3403507,0.0
238045_ws_temp,0.0,2022-05-14 18:00:00,2022-05-14 18:00:00,1,5.4116697,0.0
4408411600_power_hour,0.22959332949999978,2022-05-15 09:00:00,2022-05-15 09:00:00,1,0.63980484,0.0
4608927500_kvar_hour,0.0,2022-05-16 07:00:00,2022-05-16 07:00:00,1,0.1792736,0.0
4408411600_kW,0.0,2022-05-16 10:00:00,2022-05-16 10:00:00,1,0.21635473,0.0
4608927500_kvar_hour,0.0,2022-05-16 10:00:00,2022-05-16 10:00:00,1,0.1846113,0.0
4408411600_kW,0.0,2022-05-17 14:00:00,2022-05-17 14:00:00,1,0.986672,0.0
4700008966_kW,0.028974043199999994,2022-05-17 15:00:00,2022-05-17 15:00:00,1,21.48242,0.0
4700008966_power_hour,0.028974043199999994,2022-05-17 15:00:00,2022-05-17 15:00:00,1,21.48242,0.0
238045_ws_temp,0.0,2022-05-17 17:00:00,2022-05-17 17:00:00,1,1.0400966,0.0
238045_ws_temp,0.0,2022-05-17 19:00:00,2022-05-17 19:00:00,1,1.0318254,0.0
4608927500_kvar_hour,0.0,2022-05-20 10:00:00,2022-05-20 10:00:00,1,0.03063835,0.0
4408411600_power_hour,0.22959332949999978,2022-05-23 22:00:00,2022-05-23 22:00:00,1,0.2370777,0.0
238045_ws_temp,0.0,2022-05-24 11:00:00,2022-05-24 11:00:00,1,0.9234532,0.0
4700008966_kW,0.028974043199999994,2022-05-25 07:00:00,2022-05-25 07:00:00,1,8.398548,0.0
4700008966_power_hour,0.028974043199999994,2022-05-25 07:00:00,2022-05-25 07:00:00,1,8.398548,0.0
4608927500_kvar_hour,0.0,2022-05-27 09:00:00,2022-05-27 09:00:00,1,0.1805447,0.0
238045_ws_temp,0.0,2022-06-01 21:00:00,2022-06-01 21:00:00,1,0.1002522,100.0
238045_ws_temp,0.0,2022-06-03 17:00:00,2022-06-03 17:00:00,1,0.7277396,100.0
4408411600_power_hour,0.22959332949999978,2022-06-04 00:00:00,2022-06-04 00:00:00,1,0.23597792,100.0
4608927500_kvar_hour,0.0,2022-06-05 09:00:00,2022-06-05 09:00:00,1,55.74708,0.0
4608927500_kvar_hour,0.0,2022-06-07 08:00:00,2022-06-07 08:00:00,1,0.74150705,0.0
4700008966_kW,0.028974043199999994,2022-06-08 13:00:00,2022-06-08 13:00:00,1,0.05034806,100.0
4700008966_power_hour,0.028974043199999994,2022-06-08 13:00:00,2022-06-08 13:00:00,1,0.05034806,100.0
4700008966_kW,0.028974043199999994,2022-06-09 11:00:00,2022-06-09 11:00:00,1,37.52276,100.0
4700008966_power_hour,0.028974043199999994,2022-06-09 11:00:00,2022-06-09 11:00:00,1,37.52276,100.0
4608927500_kvar_hour,0.0,2022-06-09 12:00:00,2022-06-09 12:00:00,1,0.04587289,100.0
4408411600_kW,0.0,2022-06-09 16:00:00,2022-06-09 16:00:00,1,0.3082185,100.0
4408411600_power_hour,0.22959332949999978,2022-06-09 21:00:00,2022-06-09 21:00:00,1,0.4441708,100.0
238045_ws_temp,0.0,2022-06-10 03:00:00,2022-06-10 03:00:00,1,11.64103,100.0
4408411600_power_hour,0.22959332949999978,2022-06-10 05:00:00,2022-06-10 05:00:00,1,11.579927,100.0
4408411600_power_hour,0.22959332949999978,2022-06-10 12:00:00,2022-06-10 12:00:00,1,30.059464,100.0
238045_ws_temp,0.0,2022-06-11 07:00:00,2022-06-11 07:00:00,1,25.69297,100.0
4408411600_power_hour,0.22959332949999978,2022-06-13 04:00:00,2022-06-13 04:00:00,1,0.4311093,100.0
4408411600_kW,0.0,2022-06-13 16:00:00,2022-06-13 16:00:00,1,2.9376783,100.0
238045_ws_temp,0.0,2022-06-16 09:00:00,2022-06-16 09:00:00,1,4.597692,100.0
4700008966_kW,0.028974043199999994,2022-06-17 23:00:00,2022-06-17 23:00:00,1,0.033847585,100.0
4700008966_power_hour,0.028974043199999994,2022-06-17 23:00:00,2022-06-17 23:00:00,1,0.033847585,100.0
238045_ws_temp,0.0,2022-06-18 08:00:00,2022-06-18 08:00:00,1,8.842258,100.0
4408411600_power_hour,0.22959332949999978,2022-06-18 10:00:00,2022-06-18 10:00:00,1,1.8766065,100.0
4408411600_power_hour,0.22959332949999978,2022-06-18 16:00:00,2022-06-18 16:00:00,1,0.977977,100.0
sfc_temp_site1_anomaly_score,47.41,2022-06-20 15:00:00,2022-06-20 15:00:00,1,48.68,100.0
temp_site1_anomaly_score,47.88,2022-06-23 14:00:00,2022-06-23 14:00:00,1,48.75,100.0
4408411600_power_hour,0.22959332949999978,2022-06-26 04:00:00,2022-06-26 04:00:00,1,0.4510296,100.0
238045_ws_temp,0.0,2022-06-26 08:00:00,2022-06-26 08:00:00,1,2.0496068,100.0
238045_ws_temp,0.0,2022-06-26 17:00:00,2022-06-26 17:00:00,1,12.382181,100.0
4408411600_kW,0.0,2022-06-26 19:00:00,2022-06-26 19:00:00,1,6.7758055,100.0
4408411600_power_hour,0.22959332949999978,2022-06-29 10:00:00,2022-06-29 10:00:00,1,0.2921724,100.0
238045_ws_temp,0.0,2022-06-29 17:00:00,2022-06-29 17:00:00,1,15.280849,100.0
238045_ws_temp,0.0,2022-06-29 23:00:00,2022-06-29 23:00:00,1,4.8203583,100.0
4408411600_power_hour,0.22959332949999978,2022-06-30 01:00:00,2022-06-30 01:00:00,1,0.3047419,100.0
4608927500_kvar_hour,0.0,2022-07-01 11:00:00,2022-07-01 11:00:00,1,0.6898985,100.0
238045_ws_temp,0.0,2022-07-03 13:00:00,2022-07-03 13:00:00,1,1.8682562,100.0
238045_ws_temp,0.0,2022-07-05 09:00:00,2022-07-05 09:00:00,1,0.6392893,0.0
4408411600_power_hour,0.22959332949999978,2022-07-06 04:00:00,2022-07-06 04:00:00,1,24.693003,100.0
4408411600_power_hour,0.22959332949999978,2022-07-06 16:00:00,2022-07-06 16:00:00,1,2.4373803,100.0
4700008966_kW,0.028974043199999994,2022-07-06 17:00:00,2022-07-06 17:00:00,1,41.49725,100.0
4700008966_power_hour,0.028974043199999994,2022-07-06 17:00:00,2022-07-06 17:00:00,1,41.49725,100.0
4408411600_power_hour,0.22959332949999978,2022-07-07 21:00:00,2022-07-07 21:00:00,1,1.753713,0.0
4408411600_kW,0.0,2022-07-09 16:00:00,2022-07-09 16:00:00,1,0.22624296,100.0
4608927500_kvar_hour,0.0,2022-07-09 20:00:00,2022-07-09 20:00:00,1,0.066472076,100.0
4700008966_kW,0.028974043199999994,2022-07-10 05:00:00,2022-07-10 05:00:00,1,0.09725484,100.0
4700008966_power_hour,0.028974043199999994,2022-07-10 05:00:00,2022-07-10 05:00:00,1,0.09725484,100.0
4408411600_kW,0.0,2022-07-10 14:00:00,2022-07-10 14:00:00,1,0.49485496,100.0
4408411600_power_hour,0.22959332949999978,2022-07-10 14:00:00,2022-07-10 14:00:00,1,0.28144926,100.0
4408411600_kW,0.0,2022-07-10 19:00:00,2022-07-10 19:00:00,1,0.18899235,100.0
4408411600_kW,0.0,2022-07-13 05:00:00,2022-07-13 05:00:00,1,41.75138,100.0
4700008966_kW,0.028974043199999994,2022-07-13 06:00:00,2022-07-13 06:00:00,1,0.5350655,100.0
4700008966_power_hour,0.028974043199999994,2022-07-13 06:00:00,2022-07-13 06:00:00,1,0.5350655,100.0
4408411600_kW,0.0,2022-07-13 08:00:00,2022-07-13 08:00:00,1,9.59259,100.0
4408411600_kW,0.0,2022-07-13 15:00:00,2022-07-13 15:00:00,1,3.0043433,100.0
4408411600_kW,0.0,2022-07-13 21:00:00,2022-07-13 21:00:00,1,2.5266972,100.0
4608927500_kvar_hour,0.0,2022-07-14 08:00:00,2022-07-14 08:00:00,1,0.43325827,100.0
sfc_temp_site1_anomaly_score,47.41,2022-07-14 15:00:00,2022-07-14 15:00:00,1,61.1,100.0
4408411600_power_hour,0.22959332949999978,2022-07-15 06:00:00,2022-07-15 06:00:00,1,9.724811,100.0
4408411600_power_hour,0.22959332949999978,2022-07-15 13:00:00,2022-07-15 13:00:00,1,0.478449,100.0
4700008966_kW,0.028974043199999994,2022-07-15 15:00:00,2022-07-15 15:00:00,1,0.02918472,100.0
4700008966_power_hour,0.028974043199999994,2022-07-15 15:00:00,2022-07-15 15:00:00,1,0.02918472,100.0
4408411600_power_hour,0.22959332949999978,2022-07-15 15:00:00,2022-07-15 15:00:00,1,0.26023382,100.0
4408411600_power_hour,0.22959332949999978,2022-07-15 18:00:00,2022-07-15 18:00:00,1,0.41373816,100.0
4408411600_power_hour,0.22959332949999978,2022-07-16 14:00:00,2022-07-16 14:00:00,1,0.27122727,100.0
4700008966_kW,0.028974043199999994,2022-07-16 15:00:00,2022-07-16 15:00:00,1,0.1026958,100.0
4700008966_power_hour,0.028974043199999994,2022-07-16 15:00:00,2022-07-16 15:00:00,1,0.1026958,100.0
4700008966_kW,0.028974043199999994,2022-07-16 17:00:00,2022-07-16 17:00:00,1,0.03776992,100.0
4700008966_power_hour,0.028974043199999994,2022-07-16 17:00:00,2022-07-16 17:00:00,1,0.03776992,100.0
4408411600_power_hour,0.22959332949999978,2022-07-16 17:00:00,2022-07-16 17:00:00,1,1.2479575,100.0
4408411600_power_hour,0.22959332949999978,2022-07-17 08:00:00,2022-07-17 08:00:00,1,0.77354884,100.0
4408411600_power_hour,0.22959332949999978,2022-07-17 11:00:00,2022-07-17 11:00:00,1,6.8845124,100.0
4700008966_kW,0.028974043199999994,2022-07-17 12:00:00,2022-07-17 12:00:00,1,0.3455304,100.0
4700008966_power_hour,0.028974043199999994,2022-07-17 12:00:00,2022-07-17 12:00:00,1,0.3455304,100.0
4408411600_power_hour,0.22959332949999978,2022-07-17 14:00:00,2022-07-17 14:00:00,1,0.4217297,100.0
4700008966_kW,0.028974043199999994,2022-07-17 16:00:00,2022-07-17 16:00:00,1,0.05183355,100.0
4700008966_power_hour,0.028974043199999994,2022-07-17 16:00:00,2022-07-17 16:00:00,1,0.05183355,100.0
4700008966_kW,0.028974043199999994,2022-07-17 20:00:00,2022-07-17 20:00:00,1,0.03047674,100.0
4700008966_power_hour,0.028974043199999994,2022-07-17 20:00:00,2022-07-17 20:00:00,1,0.03047674,100.0
4408411600_power_hour,0.22959332949999978,2022-07-17 21:00:00,2022-07-17 21:00:00,1,6.3832393,100.0
4408411600_power_hour,0.22959332949999978,2022-07-18 06:00:00,2022-07-18 06:00:00,1,0.5065383,100.0
4408411600_power_hour,0.22959332949999978,2022-07-18 08:00:00,2022-07-18 08:00:00,1,0.26317972,100.0
4408411600_power_hour,0.22959332949999978,2022-07-19 06:00:00,2022-07-19 06:00:00,1,0.5004368,100.0
4608927500_kvar_hour,0.0,2022-07-19 10:00:00,2022-07-19 10:00:00,1,0.2020592,100.0
4608927500_kvar_hour,0.0,2022-07-20 14:00:00,2022-07-20 14:00:00,1,6.8639226,100.0
4408411600_kW,0.0,2022-07-20 15:00:00,2022-07-20 15:00:00,1,0.3210235,100.0
4408411600_kW,0.0,2022-07-21 22:00:00,2022-07-21 22:00:00,1,0.06081665,100.0
4408411600_power_hour,0.22959332949999978,2022-07-22 07:00:00,2022-07-22 07:00:00,1,0.443223,100.0
4408411600_power_hour,0.22959332949999978,2022-07-23 00:00:00,2022-07-23 00:00:00,1,1.1304089,100.0
4408411600_kW,0.0,2022-07-23 01:00:00,2022-07-23 01:00:00,1,0.2052308,100.0
4408411600_kW,0.0,2022-07-23 06:00:00,2022-07-23 06:00:00,1,0.2036017,100.0
4408411600_power_hour,0.22959332949999978,2022-07-23 06:00:00,2022-07-23 06:00:00,1,0.56821454,100.0
4408411600_power_hour,0.22959332949999978,2022-07-23 09:00:00,2022-07-23 09:00:00,1,0.52431524,100.0
4408411600_power_hour,0.22959332949999978,2022-07-23 18:00:00,2022-07-23 18:00:00,1,1.118943,100.0
4408411600_kW,0.0,2022-07-23 19:00:00,2022-07-23 19:00:00,1,0.1463623,100.0
4408411600_kW,0.0,2022-07-26 13:00:00,2022-07-26 13:00:00,1,0.05483586,100.0
sfc_temp_site1_anomaly_score,47.41,2022-07-27 09:00:00,2022-07-27 09:00:00,1,49.51,100.0
4408411600_kW,0.0,2022-07-27 13:00:00,2022-07-27 13:00:00,1,0.04646358,100.0
4408411600_kW,0.0,2022-07-27 18:00:00,2022-07-27 18:00:00,1,0.06221728,100.0
